id,group,condition,response,response_clean,item,item_clean,SemDis_MEAN,SemDis_factor
1021,artists,free,MOUTH,mouth,LIP,lip,0.68326,-0.04724
1021,artists,free,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
1021,artists,free,PEE,pee,PINEAPPLE,pineapple,0.89132,0.14254
1021,artists,free,HOP,hop,RABBIT,rabbit,0.79578,0.06843
1021,artists,free,CROW,crow,RAVEN,raven,0.63591,-0.08233
1021,artists,free,FISH,fish,SALMON,salmon,0.37313,-0.29382
1021,artists,free,GOLD,gold,SILVER,silver,0.26369,-0.406
1021,artists,free,SHORT,short,SKIRT,skirt,0.77813,0.06515
1021,artists,free,FLU,flu,STOMACH,stomach,0.76045,0.03493
1021,artists,free,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
1021,artists,free,FINGER,finger,THUMB,thumb,0.4436,-0.24419
1021,artists,free,MONEY,money,UNCLE,uncle,0.80907,0.05114
1021,artists,free,SOCKET,socket,WRENCH,wrench,0.62075,-0.03621
1021,artists,free,HORSE,horse,ZEBRA,zebra,0.83994,0.09858
1021,artists,uncommon,TIME,time,BUS,bus,0.83446,0.08545
1021,artists,uncommon,LUCK,luck,BUTTERFLY,butterfly,0.91193,0.14844
1021,artists,uncommon,EATERS,eaters,CAKE,cake,0.88752,0.14744
1021,artists,uncommon,DEATH,death,CELERY,celery,0.95562,0.19984
1021,artists,uncommon,MINK,mink,FIR TREE,fir tree,1.02644,0.2698
1021,artists,uncommon,PAN,pan,FLUTE,flute,0.83311,0.09529
1021,artists,uncommon,DEVIL,devil,FORK,fork,0.90265,0.12839
1021,artists,uncommon,STYLIST,stylist,HAIRDRESSER,hairdresser,0.56588,-0.17931
1021,artists,uncommon,WET,wet,JUICER,juicer,0.95954,0.19875
1021,artists,uncommon,ANDROGYNY,androgyny,LILY,lily,0.91305,0.13351
1021,artists,uncommon,HERPES,herpes,LIP,lip,0.87727,0.13831
1021,artists,uncommon,SPICE,spice,MUSTARD,mustard,0.79198,0.06844
1021,artists,uncommon,FLOWER,flower,PINEAPPLE,pineapple,0.83709,0.06762
1021,artists,uncommon,CHOCOLATE,chocolate,RABBIT,rabbit,0.87696,0.09983
1021,artists,uncommon,BROTHERLY,brotherly,RAVEN,raven,0.9601,0.22896
1021,artists,uncommon,PROCREATION,procreation,SALMON,salmon,0.9172,0.17512
1021,artists,uncommon,COLOR,color,SILVER,silver,0.83595,0.0788
1021,artists,uncommon,MASCULINE,masculine,SKIRT,skirt,0.85643,0.11567
1021,artists,uncommon,COW,cow,STOMACH,stomach,0.86516,0.11418
1021,artists,uncommon,COUNTER,counter,TABLECLOTH,tablecloth,0.88856,0.15549
1021,artists,uncommon,PLUM,plum,THUMB,thumb,0.93097,0.19821
1021,artists,uncommon,OLDER,older,UNCLE,uncle,0.78183,0.05281
1021,artists,uncommon,REMOVE,remove,WRENCH,wrench,0.81014,0.13088
1021,artists,uncommon,PATTERN,pattern,ZEBRA,zebra,0.88764,0.14928
1022,artists,common,STOP,stop,BUS,bus,0.67974,-0.0127
1022,artists,common,WINGS,wings,BUTTERFLY,butterfly,0.66129,-0.05947
1022,artists,common,BIRTHDAY,birthday,CAKE,cake,0.61363,-0.07606
1022,artists,common,NUTRITION,nutrition,CELERY,celery,0.86145,0.14106
1022,artists,common,WHITE,white,FIR TREE,fir tree,1.02039,0.27964
1022,artists,common,MUSIC,music,FLUTE,flute,0.60068,-0.08433
1022,artists,common,PLATE,plate,FORK,fork,0.69297,-0.01717
1022,artists,common,BEAUTY,beauty,HAIRDRESSER,hairdresser,0.7267,-0.02139
1022,artists,common,ORANGE,orange,JUICER,juicer,0.76001,0.03962
1022,artists,common,FLOWER,flower,LILY,lily,0.70957,-0.05943
1022,artists,common,GLOSS,gloss,LIP,lip,0.62043,-0.05761
1022,artists,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
1022,artists,common,JUICE,juice,PINEAPPLE,pineapple,0.60416,-0.12742
1022,artists,common,FOOT,foot,RABBIT,rabbit,0.81833,0.07406
1022,artists,common,OMEN,omen,RAVEN,raven,0.83658,0.0558
1022,artists,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
1022,artists,common,JEWELRY,jewelry,SILVER,silver,0.64737,-0.02956
1022,artists,common,WOMAN,woman,SKIRT,skirt,0.78532,0.03007
1022,artists,common,FOOD,food,STOMACH,stomach,0.76304,0.05949
1022,artists,common,TOP,top,TABLECLOTH,tablecloth,0.92072,0.16314
1022,artists,common,HAND,hand,THUMB,thumb,0.53404,-0.14263
1022,artists,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
1022,artists,common,MECHANIC,mechanic,WRENCH,wrench,0.77042,0.07304
1022,artists,common,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
1022,artists,free,DRIVER,driver,BUS,bus,0.58751,-0.12327
1022,artists,free,NET,net,BUTTERFLY,butterfly,0.88656,0.16605
1022,artists,free,CRYING,crying,CAKE,cake,0.90777,0.14221
1022,artists,free,GREEN,green,CELERY,celery,0.8371,0.105
1022,artists,free,BARK,bark,FIR TREE,fir tree,1.00718,0.27466
1022,artists,free,MEAT,meat,FLUTE,flute,0.95388,0.1943
1022,artists,free,TABLE,table,FORK,fork,0.75888,0.08985
1022,artists,free,MIRROR,mirror,HAIRDRESSER,hairdresser,0.88206,0.14594
1022,artists,free,ORANGE,orange,JUICER,juicer,0.76001,0.03962
1022,artists,free,POND,pond,LILY,lily,0.73532,0.00977
1022,artists,free,MUSTACHE,mustache,LIP,lip,0.7432,-0.00433
1022,artists,free,HOT DOG,hot dog,MUSTARD,mustard,1.00209,0.24227
1022,artists,free,SKIN,skin,PINEAPPLE,pineapple,0.88683,0.12735
1022,artists,free,HOLE,hole,RABBIT,rabbit,0.70188,-0.02073
1022,artists,free,BLACK,black,RAVEN,raven,0.8056,0.03912
1022,artists,free,SKIN,skin,SALMON,salmon,0.88609,0.15978
1022,artists,free,LINING,lining,SILVER,silver,0.72211,-0.02586
1022,artists,free,LEGS,legs,SKIRT,skirt,0.74301,-0.00502
1022,artists,free,LINING,lining,STOMACH,stomach,0.64823,0.01549
1022,artists,free,TURN,turn,TABLECLOTH,tablecloth,0.97271,0.21274
1022,artists,free,DRIVE,drive,THUMB,thumb,0.90453,0.18315
1022,artists,free,CRY,cry,UNCLE,uncle,0.87269,0.10188
1022,artists,free,RANCH,ranch,WRENCH,wrench,0.94186,0.18065
1022,artists,free,MILK,milk,ZEBRA,zebra,0.89654,0.16754
1022,artists,uncommon,POVERTY,poverty,BUS,bus,0.95132,0.21253
1022,artists,uncommon,EFFECT,effect,BUTTERFLY,butterfly,0.92682,0.19612
1022,artists,uncommon,FISH,fish,CAKE,cake,0.8606,0.10222
1022,artists,uncommon,DISGUSTING,disgusting,CELERY,celery,0.88339,0.12845
1022,artists,uncommon,FIRE,fire,FIR TREE,fir tree,0.9466,0.20742
1022,artists,uncommon,WEAPON,weapon,FLUTE,flute,0.95133,0.17295
1022,artists,uncommon,EYE,eye,FORK,fork,0.91962,0.16837
1022,artists,uncommon,BURNING,burning,HAIRDRESSER,hairdresser,0.96313,0.19967
1022,artists,uncommon,MONKEY,monkey,JUICER,juicer,0.87812,0.12806
1022,artists,uncommon,HAIR,hair,LILY,lily,0.91752,0.15403
1022,artists,uncommon,FAT,fat,LIP,lip,0.84719,0.11514
1022,artists,uncommon,BROWN,brown,MUSTARD,mustard,0.83646,0.08816
1022,artists,uncommon,PRICKLY,prickly,PINEAPPLE,pineapple,0.77086,0.03125
1022,artists,uncommon,SKIN,skin,RABBIT,rabbit,0.8424,0.09451
1022,artists,uncommon,EYE,eye,RAVEN,raven,0.88235,0.13588
1022,artists,uncommon,BEARS,bears,SALMON,salmon,0.80574,0.09373
1022,artists,uncommon,BULLET,bullet,SILVER,silver,0.82757,0.06587
1022,artists,uncommon,AVOID,avoid,SKIRT,skirt,0.91161,0.1696
1022,artists,uncommon,BILE,bile,STOMACH,stomach,0.51075,-0.16526
1022,artists,uncommon,SEX,sex,TABLECLOTH,tablecloth,0.93818,0.19687
1022,artists,uncommon,BUTT,butt,THUMB,thumb,0.82319,0.05933
1022,artists,uncommon,MOTHER,mother,UNCLE,uncle,0.65364,-0.15665
1022,artists,uncommon,BRUNCH,brunch,WRENCH,wrench,0.96433,0.23697
1022,artists,uncommon,CATTLE,cattle,ZEBRA,zebra,0.83769,0.1107
1023,artists,common,CAR,car,BUS,bus,0.62897,-0.12425
1023,artists,common,WING,wing,BUTTERFLY,butterfly,0.83044,0.08637
1023,artists,common,BIRTHDAY,birthday,CAKE,cake,0.61363,-0.07606
1023,artists,common,CARROT,carrot,CELERY,celery,0.53744,-0.19753
1023,artists,common,PINECONE,pinecone,FIR TREE,fir tree,0.97744,0.23576
1023,artists,common,MUSIC,music,FLUTE,flute,0.60068,-0.08433
1023,artists,common,SPOON,spoon,FORK,fork,0.57928,-0.09126
1023,artists,common,CUT,cut,HAIRDRESSER,hairdresser,0.87536,0.08764
1023,artists,common,DRINK,drink,JUICER,juicer,0.801,0.08788
1023,artists,common,FLOWER,flower,LILY,lily,0.70957,-0.05943
1023,artists,common,KISS,kiss,LIP,lip,0.80682,0.06355
1023,artists,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
1023,artists,common,FRUIT,fruit,PINEAPPLE,pineapple,0.59625,-0.13551
1023,artists,common,FUR,fur,RABBIT,rabbit,0.68488,-0.03952
1023,artists,common,BIRD,bird,RAVEN,raven,0.65962,-0.04625
1023,artists,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
1023,artists,common,GOLD,gold,SILVER,silver,0.26369,-0.406
1023,artists,common,WOMEN,women,SKIRT,skirt,0.84603,0.10079
1023,artists,common,ACHE,ache,STOMACH,stomach,0.62568,-0.10251
1023,artists,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
1023,artists,common,FINGER,finger,THUMB,thumb,0.4436,-0.24419
1023,artists,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
1023,artists,common,TOOL,tool,WRENCH,wrench,0.67733,0.0027
1023,artists,common,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
1023,artists,free,STOP,stop,BUS,bus,0.67974,-0.0127
1023,artists,free,COCOON,cocoon,BUTTERFLY,butterfly,0.55042,-0.06654
1023,artists,free,WALK,walk,CAKE,cake,0.85854,0.11915
1023,artists,free,FIBER,fiber,CELERY,celery,0.85372,0.11401
1023,artists,free,FUR COAT,fur coat,FIR TREE,fir tree,0.8617,0.14479
1023,artists,free,PICCOLO,piccolo,FLUTE,flute,0.60854,-0.1097
1023,artists,free,TIRE,tire,FORK,fork,0.84889,0.08699
1023,artists,free,CUT,cut,HAIRDRESSER,hairdresser,0.87536,0.08764
1023,artists,free,ORANGE,orange,JUICER,juicer,0.76001,0.03962
1023,artists,free,PAD,pad,LILY,lily,0.8111,0.10487
1023,artists,free,STICK,stick,LIP,lip,0.7884,0.03564
1023,artists,free,SEED,seed,MUSTARD,mustard,0.77428,0.00203
1023,artists,free,WELCOME,welcome,PINEAPPLE,pineapple,0.90652,0.18969
1023,artists,free,BUNNY,bunny,RABBIT,rabbit,0.50373,-0.23081
1023,artists,free,BLACK,black,RAVEN,raven,0.8056,0.03912
1023,artists,free,FISH,fish,SALMON,salmon,0.37313,-0.29382
1023,artists,free,RING,ring,SILVER,silver,0.78628,0.04534
1023,artists,free,DRESS,dress,SKIRT,skirt,0.43406,-0.24473
1023,artists,free,INTESTINES,intestines,STOMACH,stomach,0.44566,-0.24299
1023,artists,free,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
1023,artists,free,PRINT,print,THUMB,thumb,0.83755,0.09323
1023,artists,free,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
1023,artists,free,SCREW,screw,WRENCH,wrench,0.60128,-0.09153
1023,artists,free,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
1023,artists,uncommon,CARBON,carbon,BUS,bus,0.98503,0.25136
1023,artists,uncommon,CHRYSALIS,chrysalis,BUTTERFLY,butterfly,0.63566,-0.01054
1023,artists,uncommon,DENSITY,density,CAKE,cake,0.96826,0.2491
1023,artists,uncommon,LEECH,leech,CELERY,celery,0.8991,0.16306
1023,artists,uncommon,MOUNTAIN,mountain,FIR TREE,fir tree,1.01409,0.2893
1023,artists,uncommon,WHISPER,whisper,FLUTE,flute,0.82907,0.09733
1023,artists,uncommon,CONSUME,consume,FORK,fork,0.92085,0.18795
1023,artists,uncommon,SCULPTURE,sculpture,HAIRDRESSER,hairdresser,0.93703,0.20964
1023,artists,uncommon,SQUEEZE,squeeze,JUICER,juicer,0.80766,0.08209
1023,artists,uncommon,POND,pond,LILY,lily,0.73532,0.00977
1023,artists,uncommon,FLAKE,flake,LIP,lip,0.87794,0.09642
1023,artists,uncommon,PLANT,plant,MUSTARD,mustard,0.81829,0.06424
1023,artists,uncommon,PRICK,prick,PINEAPPLE,pineapple,0.91547,0.15649
1023,artists,uncommon,PROLIFERATION,proliferation,RABBIT,rabbit,0.98951,0.25864
1023,artists,uncommon,INTELLIGENCE,intelligence,RAVEN,raven,0.93623,0.20996
1023,artists,uncommon,TENACITY,tenacity,SALMON,salmon,0.98657,0.22418
1023,artists,uncommon,ELEMENT,element,SILVER,silver,0.95455,0.23759
1023,artists,uncommon,KNEE,knee,SKIRT,skirt,0.74162,0.02365
1023,artists,uncommon,GASTRONOMY,gastronomy,STOMACH,stomach,0.98285,0.21984
1023,artists,uncommon,DISCONTINUE,discontinue,TABLECLOTH,tablecloth,1.03025,0.29835
1023,artists,uncommon,OPPOSITION,opposition,THUMB,thumb,0.96127,0.2284
1023,artists,uncommon,FORGIVENESS,forgiveness,UNCLE,uncle,0.89847,0.13516
1023,artists,uncommon,CATASTROPHE,catastrophe,WRENCH,wrench,0.96698,0.21806
1023,artists,uncommon,EMERGENCE,emergence,ZEBRA,zebra,0.97787,0.26766
1024,artists,common,TRAIN,train,BUS,bus,0.49301,-0.24674
1024,artists,common,WING,wing,BUTTERFLY,butterfly,0.83044,0.08637
1024,artists,common,BIRTHDAY,birthday,CAKE,cake,0.61363,-0.07606
1024,artists,common,STICK,stick,CELERY,celery,0.77877,0.0029
1024,artists,common,TREE,tree,FIR TREE,fir tree,0.98106,0.27737
1024,artists,common,MUSIC,music,FLUTE,flute,0.60068,-0.08433
1024,artists,common,KNIFE,knife,FORK,fork,0.62574,-0.09247
1024,artists,common,BARBER,barber,HAIRDRESSER,hairdresser,0.64993,-0.08471
1024,artists,common,ORANGE,orange,JUICER,juicer,0.76001,0.03962
1024,artists,common,PAD,pad,LILY,lily,0.8111,0.10487
1024,artists,common,MOUTH,mouth,LIP,lip,0.68326,-0.04724
1024,artists,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
1024,artists,common,FRUIT,fruit,PINEAPPLE,pineapple,0.59625,-0.13551
1024,artists,common,EARS,ears,RABBIT,rabbit,0.72579,0.00422
1024,artists,common,BIRD,bird,RAVEN,raven,0.65962,-0.04625
1024,artists,common,FISH,fish,SALMON,salmon,0.37313,-0.29382
1024,artists,common,GOLD,gold,SILVER,silver,0.26369,-0.406
1024,artists,common,DRESS,dress,SKIRT,skirt,0.43406,-0.24473
1024,artists,common,ACHE,ache,STOMACH,stomach,0.62568,-0.10251
1024,artists,common,TOP,top,TABLECLOTH,tablecloth,0.92072,0.16314
1024,artists,common,FINGER,finger,THUMB,thumb,0.4436,-0.24419
1024,artists,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
1024,artists,common,MONKEY,monkey,WRENCH,wrench,0.72558,-0.02204
1024,artists,common,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
1024,artists,free,TICKET,ticket,BUS,bus,0.65035,-0.0599
1024,artists,free,NET,net,BUTTERFLY,butterfly,0.88656,0.16605
1024,artists,free,LAYER,layer,CAKE,cake,0.7401,0.03982
1024,artists,free,STALK,stalk,CELERY,celery,0.66109,-0.05001
1024,artists,free,LUMBERJACK,lumberjack,FIR TREE,fir tree,0.99563,0.24096
1024,artists,free,PROGRESSIVE,progressive,FLUTE,flute,0.96011,0.20581
1024,artists,free,KNIFE,knife,FORK,fork,0.62574,-0.09247
1024,artists,free,MOM,mom,HAIRDRESSER,hairdresser,0.79477,0.02767
1024,artists,free,ORANGE,orange,JUICER,juicer,0.76001,0.03962
1024,artists,free,POND,pond,LILY,lily,0.73532,0.00977
1024,artists,free,LOGO,logo,LIP,lip,0.90786,0.16962
1024,artists,free,GAS,gas,MUSTARD,mustard,0.78851,0.01306
1024,artists,free,COCKTAIL,cocktail,PINEAPPLE,pineapple,0.7593,0.01067
1024,artists,free,FOOT,foot,RABBIT,rabbit,0.81833,0.07406
1024,artists,free,CLAW,claw,RAVEN,raven,0.80959,0.08259
1024,artists,free,RUN,run,SALMON,salmon,0.92069,0.17885
1024,artists,free,SPOON,spoon,SILVER,silver,0.7186,-0.00422
1024,artists,free,CHASE,chase,SKIRT,skirt,0.95755,0.17883
1024,artists,free,ACHE,ache,STOMACH,stomach,0.62568,-0.10251
1024,artists,free,TOP,top,TABLECLOTH,tablecloth,0.92072,0.16314
1024,artists,free,TACK,tack,THUMB,thumb,0.88276,0.14541
1024,artists,free,CAPITULATE,capitulate,UNCLE,uncle,0.95876,0.18122
1024,artists,free,MONKEY,monkey,WRENCH,wrench,0.72558,-0.02204
1024,artists,free,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
1024,artists,uncommon,BEETLES,beetles,BUS,bus,0.97121,0.23713
1024,artists,uncommon,IRIDESCENT,iridescent,BUTTERFLY,butterfly,0.73773,-0.037
1024,artists,uncommon,TIERS,tiers,CAKE,cake,0.82898,0.06347
1024,artists,uncommon,SNAP,snap,CELERY,celery,0.88856,0.16852
1024,artists,uncommon,PYTHON,python,FIR TREE,fir tree,1.01965,0.28532
1024,artists,uncommon,GENERAL,general,FLUTE,flute,1.00245,0.2489
1024,artists,uncommon,TINES,tines,FORK,fork,0.65777,-0.11133
1024,artists,uncommon,UNNECESSARY,unnecessary,HAIRDRESSER,hairdresser,1.01256,0.27064
1024,artists,uncommon,MURDERER,murderer,JUICER,juicer,0.98795,0.24749
1024,artists,uncommon,PAINTING,painting,LILY,lily,0.85142,0.09188
1024,artists,uncommon,RUBY,ruby,LIP,lip,0.90754,0.16117
1024,artists,uncommon,SEED,seed,MUSTARD,mustard,0.77428,0.00203
1024,artists,uncommon,SPONGE,sponge,PINEAPPLE,pineapple,0.78482,0.01903
1024,artists,uncommon,WEREWOLF,werewolf,RABBIT,rabbit,0.78382,0.01632
1024,artists,uncommon,DEATH,death,RAVEN,raven,0.93086,0.16654
1024,artists,uncommon,MOVIE,movie,SALMON,salmon,0.96585,0.22914
1024,artists,uncommon,TARNISH,tarnish,SILVER,silver,0.6958,0.0081
1024,artists,uncommon,BUSTLE,bustle,SKIRT,skirt,0.84229,0.12174
1024,artists,uncommon,COW,cow,STOMACH,stomach,0.86516,0.11418
1024,artists,uncommon,SURGERY,surgery,TABLECLOTH,tablecloth,1.00106,0.25575
1024,artists,uncommon,HITCHHIKER,hitchhiker,THUMB,thumb,0.88924,0.11517
1024,artists,uncommon,BALD,bald,UNCLE,uncle,0.86817,0.10437
1024,artists,uncommon,SABOTAGE,sabotage,WRENCH,wrench,0.89035,0.13942
1024,artists,uncommon,ROCK,rock,ZEBRA,zebra,0.93415,0.18234
1025,artists,common,CAR,car,BUS,bus,0.62897,-0.12425
1025,artists,common,WINGS,wings,BUTTERFLY,butterfly,0.66129,-0.05947
1025,artists,common,CHOCOLATE,chocolate,CAKE,cake,0.50194,-0.1941
1025,artists,common,STICK,stick,CELERY,celery,0.77877,0.0029
1025,artists,common,FOREST,forest,FIR TREE,fir tree,0.99548,0.27776
1025,artists,common,CLARINET,clarinet,FLUTE,flute,0.40905,-0.28612
1025,artists,common,KNIFE,knife,FORK,fork,0.62574,-0.09247
1025,artists,common,HAIR,hair,HAIRDRESSER,hairdresser,0.58743,-0.12054
1025,artists,common,ORANGE,orange,JUICER,juicer,0.76001,0.03962
1025,artists,common,FUNERAL,funeral,LILY,lily,0.909,0.14887
1025,artists,common,LASH,lash,LIP,lip,0.81554,0.06027
1025,artists,common,GRAVY,gravy,MUSTARD,mustard,0.72451,0.00546
1025,artists,common,BANANA,banana,PINEAPPLE,pineapple,0.58309,-0.14103
1025,artists,common,BUNNY,bunny,RABBIT,rabbit,0.50373,-0.23081
1025,artists,common,BLACK,black,RAVEN,raven,0.8056,0.03912
1025,artists,common,TROUT,trout,SALMON,salmon,0.37454,-0.31753
1025,artists,common,GOLD,gold,SILVER,silver,0.26369,-0.406
1025,artists,common,HEM,hem,SKIRT,skirt,0.53721,-0.15961
1025,artists,common,PAIN,pain,STOMACH,stomach,0.69292,-0.04212
1025,artists,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
1025,artists,common,NAIL,nail,THUMB,thumb,0.73917,0.0249
1025,artists,common,FATHER,father,UNCLE,uncle,0.52971,-0.2871
1025,artists,common,FORCE,force,WRENCH,wrench,0.87304,0.10765
1025,artists,common,HORSE,horse,ZEBRA,zebra,0.83994,0.09858
1025,artists,free,RIDE,ride,BUS,bus,0.63006,-0.09431
1025,artists,free,WARM,warm,BUTTERFLY,butterfly,0.91362,0.15987
1025,artists,free,DUST,dust,CAKE,cake,0.87265,0.12522
1025,artists,free,CRUNCH,crunch,CELERY,celery,0.82785,0.08558
1025,artists,free,SMELL,smell,FIR TREE,fir tree,0.97819,0.2269
1025,artists,free,FLUID,fluid,FLUTE,flute,0.92738,0.19219
1025,artists,free,KNIFE,knife,FORK,fork,0.62574,-0.09247
1025,artists,free,DRY,dry,HAIRDRESSER,hairdresser,0.9115,0.17153
1025,artists,free,STALE,stale,JUICER,juicer,0.83403,0.12596
1025,artists,free,WHITE,white,LILY,lily,0.83736,0.09825
1025,artists,free,CRASH,crash,LIP,lip,0.98538,0.25438
1025,artists,free,LETTUCE,lettuce,MUSTARD,mustard,0.65641,-0.05235
1025,artists,free,SOUR,sour,PINEAPPLE,pineapple,0.70584,0.0373
1025,artists,free,EARS,ears,RABBIT,rabbit,0.72579,0.00422
1025,artists,free,BLACK,black,RAVEN,raven,0.8056,0.03912
1025,artists,free,SKIN,skin,SALMON,salmon,0.88609,0.15978
1025,artists,free,WARE,ware,SILVER,silver,0.84345,0.12664
1025,artists,free,LEG,leg,SKIRT,skirt,0.83606,0.07105
1025,artists,free,ULCER,ulcer,STOMACH,stomach,0.53397,-0.04033
1025,artists,free,TOP,top,TABLECLOTH,tablecloth,0.92072,0.16314
1025,artists,free,TACK,tack,THUMB,thumb,0.88276,0.14541
1025,artists,free,FLAPPY,flappy,UNCLE,uncle,0.85707,0.10431
1025,artists,free,PAIN,pain,WRENCH,wrench,0.91147,0.13623
1025,artists,free,STRIPE,stripe,ZEBRA,zebra,0.77255,0.04405
1025,artists,uncommon,OSTRACISM,ostracism,BUS,bus,1.03218,0.26322
1025,artists,uncommon,SPIDER,spider,BUTTERFLY,butterfly,0.66065,-0.04957
1025,artists,uncommon,HOLLOW,hollow,CAKE,cake,0.91789,0.15693
1025,artists,uncommon,ROOTS,roots,CELERY,celery,0.75789,0.07305
1025,artists,uncommon,STRUCTURE,structure,FIR TREE,fir tree,1.00496,0.27085
1025,artists,uncommon,SAPLING,sapling,FLUTE,flute,0.94043,0.17652
1025,artists,uncommon,DIGESTION,digestion,FORK,fork,0.90945,0.16321
1025,artists,uncommon,LABOR,labor,HAIRDRESSER,hairdresser,0.95437,0.22146
1025,artists,uncommon,SQUEEZE,squeeze,JUICER,juicer,0.80766,0.08209
1025,artists,uncommon,RELIGION,religion,LILY,lily,0.98271,0.23081
1025,artists,uncommon,MARBLE,marble,LIP,lip,0.92798,0.18564
1025,artists,uncommon,TEARS,tears,MUSTARD,mustard,0.96607,0.19388
1025,artists,uncommon,MATHEMATICS,mathematics,PINEAPPLE,pineapple,0.95064,0.20793
1025,artists,uncommon,FEAR,fear,RABBIT,rabbit,0.91387,0.15725
1025,artists,uncommon,MYTHOLOGY,mythology,RAVEN,raven,0.80131,0.05538
1025,artists,uncommon,EXTINCTION,extinction,SALMON,salmon,0.83726,0.10155
1025,artists,uncommon,TARNISH,tarnish,SILVER,silver,0.6958,0.0081
1025,artists,uncommon,BALLOON,balloon,SKIRT,skirt,0.88033,0.12897
1025,artists,uncommon,FLIP,flip,STOMACH,stomach,0.90572,0.15785
1025,artists,uncommon,MAGIC,magic,TABLECLOTH,tablecloth,0.9184,0.14461
1025,artists,uncommon,TOOLMAKING,toolmaking,THUMB,thumb,0.96904,0.22568
1025,artists,uncommon,MORTALITY,mortality,UNCLE,uncle,0.98545,0.22491
1025,artists,uncommon,CALLOUS,callous,WRENCH,wrench,0.95902,0.18524
1025,artists,uncommon,CAMOUFLAGE,camouflage,ZEBRA,zebra,0.83683,0.10777
1026,artists,common,SCHOOL,school,BUS,bus,0.75397,0.03213
1026,artists,common,FLAP,flap,BUTTERFLY,butterfly,0.81193,0.05816
1026,artists,common,CHOCOLATE,chocolate,CAKE,cake,0.50194,-0.1941
1026,artists,common,STOCK,stock,CELERY,celery,0.89875,0.164
1026,artists,common,FOREST,forest,FIR TREE,fir tree,0.99548,0.27776
1026,artists,common,MUSIC,music,FLUTE,flute,0.60068,-0.08433
1026,artists,common,KNIFE,knife,FORK,fork,0.62574,-0.09247
1026,artists,common,SCISSORS,scissors,HAIRDRESSER,hairdresser,0.8164,0.05767
1026,artists,common,ORANGE,orange,JUICER,juicer,0.76001,0.03962
1026,artists,common,PAD,pad,LILY,lily,0.8111,0.10487
1026,artists,common,RED,red,LIP,lip,0.91052,0.17103
1026,artists,common,KETCHUP,ketchup,MUSTARD,mustard,0.57433,-0.08329
1026,artists,common,DRINK,drink,PINEAPPLE,pineapple,0.80196,0.06101
1026,artists,common,HOP,hop,RABBIT,rabbit,0.79578,0.06843
1026,artists,common,BLACK,black,RAVEN,raven,0.8056,0.03912
1026,artists,common,RIVER,river,SALMON,salmon,0.74767,0.02456
1026,artists,common,GOLD,gold,SILVER,silver,0.26369,-0.406
1026,artists,common,DRESS,dress,SKIRT,skirt,0.43406,-0.24473
1026,artists,common,ACHE,ache,STOMACH,stomach,0.62568,-0.10251
1026,artists,common,CHAIR,chair,TABLECLOTH,tablecloth,0.73108,0.02399
1026,artists,common,PRINT,print,THUMB,thumb,0.83755,0.09323
1026,artists,common,AUNT,aunt,UNCLE,uncle,0.36253,-0.31397
1026,artists,common,PIPE,pipe,WRENCH,wrench,0.70707,0.00893
1026,artists,common,STRIPES,stripes,ZEBRA,zebra,0.71542,-0.01173
